Id;Tweet;Categoria;Columna1;Fecha;Usuario;Ironia;Reclasificar;Twitero
1081;"#Elecciones
#RíoNegro

Un exministro de la provincia criticó con dureza al presidente Alberto Fernández por la situación económica. De fondo, se cocina los primeros nombres para las elecciones legislativas de este año. 

https://t.co/sLaaYaOK1G";Negativo;;6/23/2021;La Tecla Patagonia;SI;Reclasificar;
1013;@LuisGranate1 @AaronEnoc3 CFK lo llama pito duro a Alberto Fernández porque se queda hasta altas horas de la madrugada charlando con diferentes mujeres ?? por whatsapp.  Aparentemente empezó tarde en la vida y quiere ponerse al día. Lo dijo Cuneo ??;Negativo;;6/24/2021;LA Vida;SI;Reclasificar;
761;"De esta manera, el gobierno de Alberto Fernández se niega a respaldar el pronunciamiento que sí apoyaron otras 59 naciones del mundo.

martes, 22 de junio de 2021 https://t.co/RPDbIovRbs";Negativo;;6/22/2021;Lady Rabiosa;SI;Reclasificar;
1308;@chester_bosch Es el próximo Massa o Alberto Fernández... Siempre buscan alguien que, frente a los medios, defenestren al peronismo de Menem o de Kirchner. Una vez en el poder, son todos amigos... Es así. Ven la gran cantidad de mosca y se dan vuelta;Negativo;;6/22/2021;Lea Tatengue;SI;Reclasificar;
1077;Colombia 10% más de población que nosotros llegó a 100.000 muertes por COVID y Duque culpa a la población por el desastre. Alberto Fernández en el alrededor de las mismas cifras porcentuales hizo lo mismo. Ley: si llegamos al dos por mil de muertes la culpa no es por mala gestión;Negativo;;6/22/2021;Leon Bekerman;SI;Reclasificar;
621;Prefiero invertir en #Bitcoin que en este país de mierda. Argentina es más volátil que las criptos porque un gordo borracho llamado Alberto Fernández te cierra medio país con un decreto;Negativo;;6/23/2021;Liberty Rem ??;SI;Reclasificar;
1224;@lucaslosparais @edufeiok Eduardo no es como Alberto Fernandez!!! Habla después de investigar!! O vos sos un afroamericano descendiente de argentino???;Negativo;;6/22/2021;Lidia Cannistra;SI;Reclasificar;
856;Otra frase de Alberto Fernández genera polémica https://t.co/6QncXqCPcn vía @CNNArgentina;Negativo;;6/22/2021;LOLA MORA;SI;Reclasificar;
1158;@todonoticias Ehhhh!!!....peor mas violento y racista que Alberto Fernández no existe. Dejémonos de joder.;Negativo;;6/22/2021;Lolo!!;SI;Reclasificar;
602;Alberto Fernández te dice que comer y que no. https://t.co/WAf80TumiO;Negativo;;6/23/2021;Luciano Picardi;SI;Reclasificar;
1145;Alberto Fernández Presidente de nuevo????? ?????????????????? https://t.co/TuJESYwwi9;Negativo;;6/22/2021;Lucio Porto;SI;Reclasificar;
1372;Volver a votar a Alberto Fernández tendría que considerarse crímen de lesa humanidad.;Negativo;;6/22/2021;Lucio Porto;SI;Reclasificar;
825;@edufeiok Alberto Fernández afroamericano?? https://t.co/QwHllNDvj3;Negativo;;6/23/2021;Luis;SI;Reclasificar;
1030;Ahora sí !!! Alberto Fernández va a almorzar con Aníbal Fernández Me quiero matar!;Negativo;;6/22/2021;LuisFa;SI;Reclasificar;
1070;"Alberto Fernández sigue con sus comentarios racistas: “Tenemos descendientes que se convirtieron en afroamericanos” https://t.co/1CTo9xufqj a través de @laderechadiario 
Jaja tomamos cindor y somos afro burroooooooo";Negativo;;6/22/2021;Madamederosa;SI;Reclasificar;
1061;Usando como excusa la pandemia el gobierno pretende ‘superpoderes’ hasta fin de año, el proyecto ya tiene media sanción del Senado. ¡Pedile a los Diputados que lo rechacen! #NoALosSuperPoderes https://t.co/NXP5an7jIr;Negativo;;6/24/2021;malena gainza;SI;Reclasificar;
1083;"Alverso 26/06/20 

Brasil tiene 50 K de muertos. Si hubieramos seguido el ritmo de Brasil hoy tendriamos 10 k muertos

23/06/2021
Brasil: 505 K
Alverso: 92 K

#AlversoBailaElSamba

#ElPeorGobiernoDeLaHistoria 
@alferdez 

Chequéamelo @Chequeado 

https://t.co/IKEG3hVGWx";Negativo;;6/23/2021;Manfredman;SI;Reclasificar;
1378;HITTLER SE ENTERA QUE ALBERTO FERNANDEZ EXTIENDE LA CUARENTENA?????? https://t.co/QmiqhE77t7 a través de @YouTube;Negativo;;6/22/2021;Manuel Martinez;SI;Reclasificar;
539;@herlombardi Nada, lee y aprende: El covid se quita con bebidas calientes. En el país Vasco elijen quién vive y quién muere. No es delito robar vacunas. Hamas no es terrorismo. Hay DH en Venezuela. Somos afroamericanos. Alberto Fernández.;Negativo;;6/22/2021;Maranga;SI;Reclasificar;
1420;"@rating_politico @LadyAAmado @marioraulnegri @todonoticias @diegosehinkman @osvaldobazan @pablodeleon1 En ese programa @LadyAAmado dijo que de la Lilita no había dicho que el gobierno quería envenenarnos ??. Por las dudas no se enteró. ????
Elisa Carrió denunció a Alberto Fernández y Ginés González García por envenenamiento por la compra de la vacuna rusa. https://t.co/LOwQNJ22EJ";Negativo;;6/24/2021;Marcela Pallero???? (en casa)?????????;SI;Reclasificar;
1422;Alberto Fernández criticó a la oposición e ironizó: “Ahora me piden que consiga la segunda dosis de veneno” - Infobae https://t.co/dgcVnoYiKe;Positivo;f;6/23/2021;Marcelo Marconetti;SI;Reclasificar;
844;@ILamanna19 @todonoticias @wwnicolas @JavierMilei_ Yo no discuto, hubo muchos factores para llegar hasta aquí y puede que Macri fue uno de ellos, pero Milei... fue otro de los q subrepticiamente le hacía publicidad a Alberto Fernández;Negativo;;6/23/2021;María de Córdoba ??????;SI;Reclasificar;
1141;Alberto Fernández también se hubiese hecho millonario estafando viejas por teléfono y nos ahorrábamos una generación irrecuperable. No es el caso del gordo Máximo que no le da el bocho, por eso tiene montoneros asesorándolo.;Negativo;;6/22/2021;Marìa de los Angeles;SI;Reclasificar;
1457;"El sábado 19/06, días después de los dichos de Alberto Fernández acerca de las tierras improductivas un grupo de delincuentes violentos usurparon las aulas de un Colegio de Moreno. Nadie los desaloja. Nadie los detiene. 
Bienvenidos al país de la anarquía.";Negativo;;6/23/2021;María de los Angeles????;SI;Reclasificar;
1617;"El colmo. Cuenta Mercedes Ninci por Mitre que en Moreno usurparon las aulas de un Colegio. 
Qué grande Alberto Fernández cerrando las escuelas y abriendolas para los delincuentes usurpadores.";Negativo;;6/23/2021;María de los Angeles????;SI;Reclasificar;
1182;Organización q impulsa totalitarismo en América Latina, celebró reunión virtual hace pocos días, participaron entre otros: farc, como anfitriones, Lula Da Silva,Pepe Mujica, Alberto Fernández,Zapatero, Maduro,Samper,Vilma Rousseff,Fernando Lugo, Correa,Evo Morales. DIJERON ELLOS:;Negativo;;6/22/2021;Maria Sorocaima #QAnonOVNI;SI;Reclasificar;
1075;Alberto Fernández y Sergio Massa serán los próximos testigos en el juicio a Cristina Kirchner por la obra pública(BOEH,ES LO MISMO QUE YO COMETA UN DELITO,Y LLAMEN COMO MIS TESTIGOS A MI MAMA Y A MI HERMANO);Negativo;;6/23/2021;marta bahamonde;SI;Reclasificar;
1144;"@ali48_94_ Ahí lo tenés:
https://t.co/WH3ov8vEZB";Negativo;;6/23/2021;Marta Gaba?;SI;Reclasificar;
936;¿En donde estarán ahora los que festejaban a los bocinazos cuando ganó Alberto Fernández las elecciones? Ojalá que la estén pasando lindo.;Negativo;;6/22/2021;Marte;SI;Reclasificar;
1140;Como puede ser que este impresentable siga siendo el Presidente de la Repùblica Argentina ? NO LO ENTIENDO ! https://t.co/VpyoCXQDpx;Negativo;;6/23/2021;Martin Fierro;SI;Reclasificar;
919;Lo que más me importa es que el sueldo de los trabajadores no se retrase - #HabraConsecuencias  https://t.co/NX7lRAP45a;Negativo;;6/24/2021;Mascarado Elven Gador;SI;Reclasificar;
910;@SweetAnnyBella Pasamos de pedirle el título secundario a Ofelia Fernandez a dudar del título primario de Alberto.;Negativo;;6/23/2021;Mateo;SI;Reclasificar;
1221;@LanataPPT Pasamos de pedirle el título secundario a Ofelia Fernandez a dudar del título primario de Alberto.;Negativo;;6/23/2021;Mateo;SI;Reclasificar;
1779;@radiomitre Pasamos de pedirle el título secundario a Ofelia Fernandez a dudar del título primario de Alberto.;Negativo;;6/24/2021;Mateo;SI;Reclasificar;
1126;Kulfas ahora confirma que el presidente Alberto Fernández firmó un decreto restringiendo la exportación al 50% de los volúmenes de carne exportada en 2020, con la prohibición explicita sobre siete cortes y las medias reses. Todo lo que ya se sabía. https://t.co/4m93sbF20Z;Negativo;;6/22/2021;Matías Longoni;SI;Reclasificar;
1086;"En el acto oficial del Día de la Bandera, el Presidente volvió a improvisar un discurso y volvió a cometer un error, diciendo que hay argentinos que se hicieron afroamericanos.

https://t.co/Ww6GTvDj27";Negativo;;6/22/2021;MATIAS REINOSO;SI;Reclasificar;
1373;@LAVOZcomar Jajajja solo entre a ver los comentarios y no me defraudaron jajajajja los cordobeses ya tienen presidente y no es exactamente Alberto Fernández;Negativo;;6/23/2021;Max;SI;Reclasificar;
762;Ya Alberto Fernández me causa el mismo desprecio que Cristina! No los puedo ni escuchar hablar;Negativo;;6/24/2021;Maxi Bagnarelli ????;SI;Reclasificar;
905;"?? Qué cortes de carne no se podrán exportar para evitar nuevos aumentos ??

?? El presidente Alberto Fernández tomó la decisión de que no se exporten al exterior los cortes de carne más populares entre los argentinos
https://t.co/taZao2m3r7";Negativo;;6/22/2021;minutouno;SI;Reclasificar;
1348;#Politica Alberto Fernández, a la oposición: “Ahora me piden que consiga la segunda dosis de veneno” (@alferdez) https://t.co/idkgzkoPsg;Positivo;f;6/23/2021;misionesonline.net;SI;Reclasificar;
851;@pviloutaoficial Cuando Alberto Fernandez habló de los 100 mil muertos (abril de 2020) ni siquiera había en los planes una vacuna. No puede ser la excusa que se pensó que iban a llegar más vacunas. @luisnovaresio @ValeMirabella;Negativo;;6/23/2021;Mister Rosso;SI;Reclasificar;
875;"Los 100 MIL MUERTOS tienen nombre y apellido:
ALBERTO Y  CRISTINA FERNANDEZ.";Negativo;;6/24/2021;Monk ey!;SI;Reclasificar;
1380;"Cristina Kirchner mandó a apagar las llamas que generó Alberto Fernández
...
@CFKArgentina @alferdez #MultimediosNOVA #LaJefa #Renión
https://t.co/d1u0WWtwtR";Negativo;;6/23/2021;Multimedios NOVA;SI;Reclasificar;
869;"@elGauchogps @andrestrac @KulfasM Como buscar y verificar no es tu fuerte por lo visto. Me tomé el labor de dejarte la fuente.
https://t.co/ruSUQxXuUh";Negativo;;6/23/2021;Nahuel;SI;Reclasificar;
736;@clarincom Nuevamente en evidencia que el gobierno de Alberto Fernández está del lado de la dictadura criminal de Nicaragua.;Negativo;;6/22/2021;Nica Emputado;SI;Reclasificar;
883;Ustedes eran muy chicos, pero Alberto Fernández antes de que le ofrezcan un cargo político, era una persona cuerda y alguien que demostraba porque tenía el título de abogado https://t.co/oVg0fC9CEA;Negativo;;6/22/2021;Nikolai;SI;Reclasificar;
710;@Huaso_Encachao @darcemau @malaimagen Yo saqué a tipos que probablemente lees y tomas como referentes. A mí me chupa la pija Alberto Fernández.;Negativo;;6/23/2021;NN;SI;Reclasificar;
868;"a pesar de ser productor tiene a un 14% de su población inoculada.
La comunicación del gobierno de Vladimir Putin no solo fue una ratificación de los acuerdos con la administración de Alberto Fernández, a través de la cartera que conduce Carla Vizzotti, sino también un rechazo??";Negativo;;6/24/2021;Nora Schvartz;SI;Reclasificar;
1226;@MComadreja @alferdez Y la de mí esposo y amigas? Dónde están Alberto Fernández?;Negativo;;6/23/2021;Norma Razzani;SI;Reclasificar;
508;@infobae Nadie va a decir que es igual Alberto Fernández?;Negativo;;6/22/2021;olegario;SI;Reclasificar;
1557;Alberto Fernández está indignado porque su selección juega la Copa América y no la Euro.;Negativo;;6/22/2021;Pablo Rodas;SI;Reclasificar;
937;"El segundo mandato de AF es como la segunda dosis de la SPUTNIK.
No EXISTE!

Alberto Fernández apuesta a su reelección, pese al deseo de Axel Kicillof y las pretensiones políticas de Cristina Kirchner
 https://t.co/phWCmP5cz9";Negativo;;6/22/2021;Pablo-_-MDP;SI;Reclasificar;
1007;@jdiazok Alberto Fernández es la reencarnación de Peperino Pomoro, escuche a el y al q hacía el programa con Alfredo Casero. Abz;Negativo;;6/22/2021;Patibula;SI;Reclasificar;
1153;En la dictadura desaparecieron 30000 personas, según el conteo terrorista. En la presente pandemia gestionada por la dupla Fernández-Fernández, con el INCA-PAZ Alberto a cargo, ya murieron 90986 que es + de 3 veces superior a la cifra anterior. En esta, FDT le ganó a la dictadura;Negativo;;6/23/2021;Pedro Cesar Brito;SI;Reclasificar;
1143;"#PolíticaExterior | Victoria Tolosa Paz: Claro que hay democracia en #Venezuela

Para la funcionaria @vtolosapaz, Alberto Fernández fue coherente en su posicionamiento  https://t.co/9jLXGloTEr";Negativo;;6/23/2021;Perfil.com;SI;Reclasificar;
882;"Este martes, Alberto Fernández de reunió con representantes de la industria de la carne y determinó el nuevo sistema de exportación, que busca «controlar la inflación». 

https://t.co/vLXLq0Grqx";Negativo;;6/22/2021;Periodista360;SI;Reclasificar;
1429;Alberto Fernández “Estamos en un país donde graciosamente se acusa de coimero al que tiene que comprar vacunas, se acusa de envenenador al que consigue las vacunas y cuando el envenenador consigue vacunas, le reclaman la segunda dosis de veneno”.osición e ironizó: https://t.co/fuY5si9M0x;Negativo;;6/24/2021;pol2015;SI;Reclasificar;
1710;"De qué habla? No van por la cuarta dosis?
Alberto Fernández: “Ahora nos reclaman la segunda dosis de veneno” https://t.co/UPSjEds9KS vía @LANACION";Negativo;;6/23/2021;R. A. Maidana;SI;Reclasificar;
870;La estrategia de Alberto Fernández y Martín Guzmán para pagarle al Club de París en cuotas y sin punitorios https://t.co/XObK36oayu https://t.co/7d0gd67J9j;Negativo;;6/23/2021;R24N;SI;Reclasificar;
818;"Eduardo Duhalde aseguró que Alberto Fernández “no está bien”: “Le mandé un WhatsApp a las 2 am y me contestó”
https://t.co/fby7CXuGWr";Negativo;;6/22/2021;Radio Mitre ?????????;SI;Reclasificar;
829;"“Votaron a quienes hundieron al país”, Jair Bolsonaro disparó nuevamente contra Alberto Fernández
https://t.co/FRDPyG6PJC";Negativo;;6/22/2021;Radio Mitre ?????????;SI;Reclasificar;
1822;"?? Alberto Fernández ironizó: Ahora nos reclaman la segunda dosis de veneno  #diario21tv 

https://t.co/827VjvxLbi";Negativo;;6/23/2021;Radio NORDESTE;SI;Reclasificar;
1714;Alberto Fernández cruzó a la oposición? No. Alberto Fernández cruzó a todos los argentinos que esperan la segunda dosis de Sputnik. Claramente su preocupación no somos nosotros.;Negativo;;6/23/2021;Rebus;SI;Reclasificar;
877;El Sindicato de la Enfermería ante el proyecto de ley presentado por Alberto Fernández: “El verdadero incentivo para el desarrollo de la enfermería es aumentar los salarios” https://t.co/YFKZGFXLWT;Negativo;;6/22/2021;Región Cultural;SI;Reclasificar;
745;"Alberto Fernández llevando el progreso a la Argentina; otro socialista de porquería que se entiende perfectamente con Obrador.
¿Eso esperan ver aquí los chairos para despertar? https://t.co/TMSMMztDxu";Negativo;;6/22/2021;??H ?sl?;SI;Reclasificar;
1066;@DeArgCentral Mi teoría es que tu nombre te marca para toda la vida en muchas cosas. Si tenés un nombre genérico (Juan Pérez) es muy probable que no llames la atención. Por ejemplo, creo que solo un presidente en argentina tuvo un nombre genérico(Alberto Fernández) puesto a dedo por CFK.;Negativo;;6/22/2021;Renzo;SI;Reclasificar;
1105;Alberto Fernandez y Cristina Kirchner esta llorando...;Negativo;;6/23/2021;REY DIOS UNIVERSAL ABERAMENTHO CONQUISTADOR;SI;Reclasificar;
666;@alferdez Sr. Presidente, vi esta nota y me pregunté como hizo el honrado de Gines González García para entrar a España cuando está vacunado, como Ud, con la Sputnik que no es admitida para poder ingresar a ese país. Gracias  https://t.co/ijGkj7Cr0F;Negativo;;6/23/2021;roberto cipriano;SI;Reclasificar;
781;"INFORME DETALLADO DE LA GESTIÓN DE ALBERTO FERNÁNDEZ
1) Somos uno de los países que más se esforzó para evitar muertes por Coronavirus.
2) Somos uno de los países que más muertes tuvo por Coronavirus.";Negativo;;6/22/2021;Roberto Vilariño;SI;Reclasificar;
802;"míster president @alferdez si ya trajo la primer dosis de veneno, traiga la segunda y le recuerdo que la deuda del club de París es de kici

Ante la falta de segundas dosis, Alberto Fernández arremetió contra la oposición: “Ahora reclaman el veneno” https://t.co/Yi6FOWtnsI";Negativo;;6/23/2021;Rosario C. Acosta;SI;Reclasificar;
301;O sea q Macri podría llegar a gobernar Argentina otras 8 veces más, según la escala Alberto Fernández https://t.co/xwJBRMzZvM https://t.co/YIIFSPD1kW;Negativo;;6/22/2021;Rucucu;SI;Reclasificar;
727;Muy nervioso Alberto Fernández, ya se enteró y sabe lo que le va a pasar? Salvo que renuncie... Pero no quiere... Pequeño problema ??;Negativo;;6/23/2021;Runner de Ciudad Opulenta;SI;Reclasificar;
1313;"Qué te pasa Albertín estash nerviosho?

“Ahora nos reclaman la segunda dosis de veneno” 
Alberto Fernández 2021 ??? https://t.co/EeJFak3gLE";Negativo;;6/23/2021;Ricardo Camargo;SI;Reclasificar;
836;Mira esto: https://t.co/ockGfaSBIS;Negativo;;6/23/2021;sandra ponce;SI;Reclasificar;
1176;"Pero tenemoz minizterio de zalud! Gracias #GeniosDelVoto, esto eligieron por un kilo de asado y luz a $50

#GobiernoCriminalyCorrupto
#ElPeorGobiernoDeLaHistoria

La respuesta de Mario Negri a Alberto Fernández: “Con las chicanas no va a conseguir vacunas” https://t.co/0Hsim5zwso";Negativo;;6/24/2021;Santiago Alzaria;SI;Reclasificar;
695;@jzamorabonilla @ClaudioJavierCM Estás a tono con nuestro presidente. https://t.co/AsznUj3zNp;Negativo;;6/22/2021;Santiago Ginnobili;SI;Reclasificar;
